,Description,Category,Duration (seconds),URL
8452,Three cock crows.,,11,http://bbcsfx.acropolis.org.uk/assets/07013026.wav
8453,Three cork pops.,,13,http://bbcsfx.acropolis.org.uk/assets/07002085.wav
8454,Three discreet knocks on a door.,,7,http://bbcsfx.acropolis.org.uk/assets/07037564.wav
8455,Three fire engines approach and stop (With 2-tone horns.),,52,http://bbcsfx.acropolis.org.uk/assets/07015137.wav
8456,Three fire engines depart (With 2-tone horns.),,42,http://bbcsfx.acropolis.org.uk/assets/07015135.wav
8457,Three fire engines depart. (With 2-tone horns.),,47,http://bbcsfx.acropolis.org.uk/assets/07015136.wav
8458,Three fire engines passing fast. (With 2-tone horns.),,43,http://bbcsfx.acropolis.org.uk/assets/07015140.wav
8459,Three fire engines passing medium-fast. (With 2-tone horns.),,45,http://bbcsfx.acropolis.org.uk/assets/07015139.wav
8460,Three fire engines passing slowly. (With bells and horns.),,66,http://bbcsfx.acropolis.org.uk/assets/07015138.wav
8461,Three harmonic stings. (Specially created electronic sound.),,6,http://bbcsfx.acropolis.org.uk/assets/07014173.wav
8462,Three harmonic stings. (Specially created electronic sound.),,6,http://bbcsfx.acropolis.org.uk/assets/07014099.wav
8463,Three high 'pings'. (Specially created electronic sound.),,7,http://bbcsfx.acropolis.org.uk/assets/07014169.wav
8464,"Three horses on gravel, canter to stop. (Studio recording)",,21,http://bbcsfx.acropolis.org.uk/assets/07029047.wav
8465,"Three horses on gravel, canter, stop. (Studio recording)",,366,http://bbcsfx.acropolis.org.uk/assets/07029046.wav
8466,"Three horses on gravel, gallop to stop. (Studio recording)",,358,http://bbcsfx.acropolis.org.uk/assets/07029048.wav
8467,"Three horses on gravel, gallop, stop. (Studio recording)",,20,http://bbcsfx.acropolis.org.uk/assets/07029049.wav
8468,"Three horses on gravel, walk to stop. (Studio recording).",,21,http://bbcsfx.acropolis.org.uk/assets/07029045.wav
8469,"Three horses on gravel, walking. (Studio recording)",,304,http://bbcsfx.acropolis.org.uk/assets/07029044.wav
8470,Three horses on gravel. Restless. (Studio recording),,69,http://bbcsfx.acropolis.org.uk/assets/07029043.wav
8471,"Three horses on turf, canter to stop. (Studio recording with jingle of harness)",,19,http://bbcsfx.acropolis.org.uk/assets/07029019.wav
8472,"Three horses on turf, gallop to stop. (Studio recording with jingle of harness)",,20,http://bbcsfx.acropolis.org.uk/assets/07029021.wav
8473,"Three horses on turf, start, canter into gallop, stop. (Studio recording with jingle of harness)",,378,http://bbcsfx.acropolis.org.uk/assets/07029020.wav
8474,"Three horses on turf, start, canter, stop. (Studio recording with jingle of harness)",,381,http://bbcsfx.acropolis.org.uk/assets/07029018.wav
8475,"Three horses on turf, start, walk, stop. (Studio recording with jingle of harness)",,313,http://bbcsfx.acropolis.org.uk/assets/07029016.wav
8476,"Three horses on turf, walk to stop. (Studio recording with jingle of harness)",,17,http://bbcsfx.acropolis.org.uk/assets/07029017.wav
8477,Three horses on turf. Restless. (Studio recording with jingle of harness),,69,http://bbcsfx.acropolis.org.uk/assets/07029015.wav
8478,"Three hundred people rioting, with boos and shouts. (No gunfire.)",,363,http://bbcsfx.acropolis.org.uk/assets/07017011.wav
8479,"Three ice crashes (2J1,reprocessed)",,10,http://bbcsfx.acropolis.org.uk/assets/07046147.wav
8480,Three impact crashes. (Specially created effect),,13,http://bbcsfx.acropolis.org.uk/assets/07005126.wav
8481,Three light glass crashes.,,8,http://bbcsfx.acropolis.org.uk/assets/07022383.wav
8482,"Three machines being used in an office, no speech.",,301,http://bbcsfx.acropolis.org.uk/assets/07006006.wav
8483,Three men & three women speaking. (Close perspective recording.),,393,http://bbcsfx.acropolis.org.uk/assets/07018042.wav
8484,Three men screaming with echo.,,11,http://bbcsfx.acropolis.org.uk/assets/07034126.wav
8485,Three men walking on gravel.,,44,http://bbcsfx.acropolis.org.uk/assets/07039249.wav
8486,Three people brawling.,,123,http://bbcsfx.acropolis.org.uk/assets/07034177.wav
8487,"Three people in a hall with chatter & clatter, traffic in background.",,370,http://bbcsfx.acropolis.org.uk/assets/07010059.wav
8488,"Three people in a hall with speech and chatter, busy. Slight traffic.",,351,http://bbcsfx.acropolis.org.uk/assets/07010062.wav
8489,"Three people in a hall with speech and chatter, fairly quiet with no traffic.",,337,http://bbcsfx.acropolis.org.uk/assets/07010061.wav
8490,Three pigs grunting and feeding.,,155,http://bbcsfx.acropolis.org.uk/assets/07012160.wav
8491,Three pips. (Type used by Speaking Clock),,7,http://bbcsfx.acropolis.org.uk/assets/07040064.wav
8492,Three rams bleating in shed.,,46,http://bbcsfx.acropolis.org.uk/assets/07042112.wav
8493,Three slices of wholemeal bread being sliced.,,20,http://bbcsfx.acropolis.org.uk/assets/07042261.wav
8494,Three small splashes.,,11,http://bbcsfx.acropolis.org.uk/assets/07012142.wav
8495,Three small splashes.,,12,http://bbcsfx.acropolis.org.uk/assets/07012141.wav
8496,Three small splashes.,,12,http://bbcsfx.acropolis.org.uk/assets/07012139.wav
8497,"Three spanners dropped, six spanners dropped. (Car accessories)",,13,http://bbcsfx.acropolis.org.uk/assets/07011294.wav
8498,Three spanners dropped. (Car accessories),,8,http://bbcsfx.acropolis.org.uk/assets/07011292.wav
8499,"Three STD rings, phone answered with 'pip'.",,19,http://bbcsfx.acropolis.org.uk/assets/07042065.wav
8500,Three to six year old children playing indoors.,,382,http://bbcsfx.acropolis.org.uk/assets/07009101.wav
8501,Three to six year old children playing outdoors.,,368,http://bbcsfx.acropolis.org.uk/assets/07009102.wav
8502,Three whooshes with ripping fabric. (Specially created effect),,20,http://bbcsfx.acropolis.org.uk/assets/07005055.wav
8503,Three Wooden Door Creaks with pauses between each.,,29,http://bbcsfx.acropolis.org.uk/assets/07037354.wav
8504,"Three-Pounder Bronze Cannon, fired six times. (Manufactured 1790.)",,46,http://bbcsfx.acropolis.org.uk/assets/07019167.wav
8505,Throwing pots on to Kick Wheel. (Recorded at a Studio Pottery.),,150,http://bbcsfx.acropolis.org.uk/assets/07032331.wav
8506,Thunder & rain.,,110,http://bbcsfx.acropolis.org.uk/assets/07038339.wav
8507,Thunder actuality.,,126,http://bbcsfx.acropolis.org.uk/assets/07038338.wav
8508,Thunder crash.,,10,http://bbcsfx.acropolis.org.uk/assets/07043390.wav
8509,Thunder crash.,,11,http://bbcsfx.acropolis.org.uk/assets/07043389.wav
8510,Thunder crash.,,12,http://bbcsfx.acropolis.org.uk/assets/07043388.wav
8511,Thunder crash.,,7,http://bbcsfx.acropolis.org.uk/assets/07043387.wav
8512,Thunder crash.,,9,http://bbcsfx.acropolis.org.uk/assets/07043386.wav
8513,Thunder crash.,,14,http://bbcsfx.acropolis.org.uk/assets/07043385.wav
8514,Thunder roll (with rain).,,35,http://bbcsfx.acropolis.org.uk/assets/07043395.wav
8515,Thunder roll (with rain).,,41,http://bbcsfx.acropolis.org.uk/assets/07043394.wav
8516,Thunder roll (with rain).,,39,http://bbcsfx.acropolis.org.uk/assets/07043393.wav
8517,Thunder roll (with rain).,,32,http://bbcsfx.acropolis.org.uk/assets/07043392.wav
8518,Thunder roll (with rain).,,23,http://bbcsfx.acropolis.org.uk/assets/07043391.wav
8519,"Thunder storm, with light rain.",,212,http://bbcsfx.acropolis.org.uk/assets/07043400.wav
8520,Thunderbolt and thunderclap. (Legends Spot Effect.),,7,http://bbcsfx.acropolis.org.uk/assets/07042225.wav
8521,"Thunderstorm with heavy rain, rumbling thunder & three claps.",,237,http://bbcsfx.acropolis.org.uk/assets/07038333.wav
8522,Thunderstorm with light rain.,,378,http://bbcsfx.acropolis.org.uk/assets/07005214.wav
8523,"Tickover. (In cockpit of 19 foot motor boat, 12 h.p. petrol engine)",,180,http://bbcsfx.acropolis.org.uk/assets/07010093.wav
8524,"Tickover. (Stern of 19 foot motor boat, 12 h.p. petrol engine)",,159,http://bbcsfx.acropolis.org.uk/assets/07010099.wav
8525,Timber creaking.,,126,http://bbcsfx.acropolis.org.uk/assets/07037364.wav
8526,Timber crushed then collapses.,,51,http://bbcsfx.acropolis.org.uk/assets/07039199.wav
8527,Timber crushed then collapses.,,31,http://bbcsfx.acropolis.org.uk/assets/07039198.wav
8528,Timber crushed then collapses.,,22,http://bbcsfx.acropolis.org.uk/assets/07039197.wav
8529,Timber crushed then collapses.,,24,http://bbcsfx.acropolis.org.uk/assets/07039196.wav
8530,Timber crushed then collapses.,,51,http://bbcsfx.acropolis.org.uk/assets/07039195.wav
8531,"Tipping mud from shaft on to conveyor belt, some speech. (Construction of London Bridge, 1969)",,39,http://bbcsfx.acropolis.org.uk/assets/07007051.wav
8532,Tipping rock in a granite quarry.,,60,http://bbcsfx.acropolis.org.uk/assets/07001004.wav
8533,Tired man walking with start & stop.,,45,http://bbcsfx.acropolis.org.uk/assets/07033084.wav
8534,Titan 3 lift off. (Recorded at NASA Space Centre.),,33,http://bbcsfx.acropolis.org.uk/assets/07038097.wav
8535,Titon road making machine laying road. (Some speech),,183,http://bbcsfx.acropolis.org.uk/assets/07007073.wav
8536,Toilet flushing.,,87,http://bbcsfx.acropolis.org.uk/assets/07042265.wav
8537,"Toilet, 1960s toilet flushing.",,11,http://bbcsfx.acropolis.org.uk/assets/07019082.wav
8538,"Toilet, old-fashioned toliet, pause, 1960s toilet.",,18,http://bbcsfx.acropolis.org.uk/assets/07019094.wav
8539,Tom cat attacking strike and hiss.,,1,http://bbcsfx.acropolis.org.uk/assets/07045221.wav
8540,Tom cat growl and hiss.,,3,http://bbcsfx.acropolis.org.uk/assets/07045219.wav
8541,"Tom cat growling, individual growls.",,2,http://bbcsfx.acropolis.org.uk/assets/07045216.wav
8542,"Tom cat growling, individual growls.",,4,http://bbcsfx.acropolis.org.uk/assets/07045215.wav
8543,"Tom cat growling, individual growls.",,5,http://bbcsfx.acropolis.org.uk/assets/07045214.wav
8544,"Tom cat growling, individual growls.",,3,http://bbcsfx.acropolis.org.uk/assets/07045213.wav
8545,"Tom cat growling, individual growls.",,4,http://bbcsfx.acropolis.org.uk/assets/07045212.wav
8546,"Tom cat growling, individual growls.",,5,http://bbcsfx.acropolis.org.uk/assets/07045211.wav
8547,"Tom cat growling, individual growls.",,1,http://bbcsfx.acropolis.org.uk/assets/07045210.wav
8548,Tom cat growling.,,182,http://bbcsfx.acropolis.org.uk/assets/07045217.wav
8549,Tom cat hiss.,,1,http://bbcsfx.acropolis.org.uk/assets/07045220.wav
8550,Tom cat hissing at dog.,,78,http://bbcsfx.acropolis.org.uk/assets/07045222.wav
8551,"Tom cat, individual meows.",,5,http://bbcsfx.acropolis.org.uk/assets/07045204.wav
8552,"Tom cat, individual meows.",,1,http://bbcsfx.acropolis.org.uk/assets/07045203.wav
8553,"Tom cat, individual meows.",,2,http://bbcsfx.acropolis.org.uk/assets/07045202.wav
8554,"Tom cat, individual meows.",,3,http://bbcsfx.acropolis.org.uk/assets/07045201.wav
8555,"Tom cat, individual meows.",,1,http://bbcsfx.acropolis.org.uk/assets/07045200.wav
8556,"Tom cat, individual meows.",,3,http://bbcsfx.acropolis.org.uk/assets/07045199.wav
8557,"Tom cat, individual meows.",,1,http://bbcsfx.acropolis.org.uk/assets/07045198.wav
8558,"Tom cat, individual meows.",,1,http://bbcsfx.acropolis.org.uk/assets/07045197.wav
8559,"Tom cat, individual meows.",,1,http://bbcsfx.acropolis.org.uk/assets/07045196.wav
8560,"Tom cat, individual meows.",,1,http://bbcsfx.acropolis.org.uk/assets/07045195.wav
8561,"Tom cat, individual meows.",,1,http://bbcsfx.acropolis.org.uk/assets/07045194.wav
8562,"Tom cat, individual meows.",,1,http://bbcsfx.acropolis.org.uk/assets/07045193.wav
8563,"Tom cat, individual meows.",,1,http://bbcsfx.acropolis.org.uk/assets/07045192.wav
8564,"Tom cat, meowing.",,107,http://bbcsfx.acropolis.org.uk/assets/07045205.wav
8565,"Tom cat, purring.",,201,http://bbcsfx.acropolis.org.uk/assets/07045206.wav
8566,Tompion & Banger household clock striking eight o'clock.,,33,http://bbcsfx.acropolis.org.uk/assets/07039164.wav
8567,Tompion & Banger household clock striking eleven o'clock.,,37,http://bbcsfx.acropolis.org.uk/assets/07039167.wav
8568,Tompion & Banger household clock striking five o'clock.,,29,http://bbcsfx.acropolis.org.uk/assets/07039161.wav
8569,Tompion & Banger household clock striking four o'clock.,,27,http://bbcsfx.acropolis.org.uk/assets/07039160.wav
8570,Tompion & Banger household clock striking nine o'clock.,,34,http://bbcsfx.acropolis.org.uk/assets/07039165.wav
8571,Tompion & Banger household clock striking one o'clock.,,23,http://bbcsfx.acropolis.org.uk/assets/07039157.wav
8572,Tompion & Banger household clock striking seven o'clock.,,32,http://bbcsfx.acropolis.org.uk/assets/07039163.wav
8573,Tompion & Banger household clock striking six o'clock.,,31,http://bbcsfx.acropolis.org.uk/assets/07039162.wav
8574,Tompion & Banger household clock striking ten o'clock.,,37,http://bbcsfx.acropolis.org.uk/assets/07039166.wav
8575,Tompion & Banger household clock striking three o'clock.,,26,http://bbcsfx.acropolis.org.uk/assets/07039159.wav
8576,Tompion & Banger household clock striking twelve o'clock.,,38,http://bbcsfx.acropolis.org.uk/assets/07039168.wav
8577,Tompion & Banger household clock striking two o'clock.,,25,http://bbcsfx.acropolis.org.uk/assets/07039158.wav
8578,"Tonbridge Railway Station, station buffet atmosphere at teatime.",,193,http://bbcsfx.acropolis.org.uk/assets/07033153.wav
8579,"Tonbridge Railway Station, station buffet atmosphere during evening.",,190,http://bbcsfx.acropolis.org.uk/assets/07033154.wav
8580,Tool box closed.,,4,http://bbcsfx.acropolis.org.uk/assets/07045094.wav
8581,Tool box opened.,,7,http://bbcsfx.acropolis.org.uk/assets/07045093.wav
8582,Tools removed from box and put on bench.,,29,http://bbcsfx.acropolis.org.uk/assets/07045095.wav
8583,"Torque hammer operating, some speech. (Construction of London Bridge, 1969)",,38,http://bbcsfx.acropolis.org.uk/assets/07007055.wav
8584,"Town atmosphere from roof top - with wind, birds and mid distant traffic - 1981 (1T7,reprocessed)",,270,http://bbcsfx.acropolis.org.uk/assets/07046102.wav
8585,"Town park atmosphere - birds and wind in trees - 1972 (1B2,reprocessed)",,272,http://bbcsfx.acropolis.org.uk/assets/07046104.wav
8586,Town Traffic on a wet road in a one-way system.,,261,http://bbcsfx.acropolis.org.uk/assets/07044005.wav
8587,Town traffic(wet road),,29,http://bbcsfx.acropolis.org.uk/assets/00008116.wav
8588,Toy Mouse squeaker.,,71,http://bbcsfx.acropolis.org.uk/assets/07036129.wav
8589,Toy Pussycat squeaker.,,74,http://bbcsfx.acropolis.org.uk/assets/07036130.wav
8590,Toy Rabbit squeaker.,,69,http://bbcsfx.acropolis.org.uk/assets/07036128.wav
8591,Tracked Hi-Mac type excavator dumping excavated soil.,,180,http://bbcsfx.acropolis.org.uk/assets/07007043.wav
8592,Tracked Hi-Mac type excavator in operation. (Medium perspective recording),,190,http://bbcsfx.acropolis.org.uk/assets/07007042.wav
8593,Traction Engine blows hooter.,,9,http://bbcsfx.acropolis.org.uk/assets/07045033.wav
8594,Traction Engine driving farm machinery with belt.,,72,http://bbcsfx.acropolis.org.uk/assets/07045034.wav
8595,Traction Engine sawing logs to make planks.,,124,http://bbcsfx.acropolis.org.uk/assets/07045035.wav
8596,Traction Engines blowing hooters.,,37,http://bbcsfx.acropolis.org.uk/assets/07045032.wav
8597,Traction Engines manoeuvring.,,107,http://bbcsfx.acropolis.org.uk/assets/07045031.wav
8598,traffic - motorway - road - distant,,29,http://bbcsfx.acropolis.org.uk/assets/0009065.wav
8599,traffic - shepherds bush,,29,http://bbcsfx.acropolis.org.uk/assets/0009066.wav
8600,"Traffic actuality, with trams & cars. (Recorded in Glasgow.)",,272,http://bbcsfx.acropolis.org.uk/assets/07039378.wav
8601,"Traffic actuality, with trams & cars. (Recorded in Glasgow.)",,239,http://bbcsfx.acropolis.org.uk/assets/07039377.wav
8602,Traffic actuality. (Recorded in Bristol.),,81,http://bbcsfx.acropolis.org.uk/assets/07039376.wav
8603,"Traffic from top of city building (1T3, reprocessed)",,272,http://bbcsfx.acropolis.org.uk/assets/07046124.wav
8604,"Traffic jam, pause, jam with moving traffic. (Specially created effect)",,46,http://bbcsfx.acropolis.org.uk/assets/07005127.wav
8605,Traffic near Berlin Zoo.,,386,http://bbcsfx.acropolis.org.uk/assets/07017186.wav
8606,"Traffic passing, pedestrians and speech. (Oxford Circus, London.)",,421,http://bbcsfx.acropolis.org.uk/assets/07014004.wav
8607,Traffic with trams & horse-drawn drays. (Recorded in Belfast.),,191,http://bbcsfx.acropolis.org.uk/assets/07039371.wav
8608,Trailer loaded with empty bottles using a fork lift truck.,,199,http://bbcsfx.acropolis.org.uk/assets/07006050.wav
8609,train - diesel train exterior passes,,29,http://bbcsfx.acropolis.org.uk/assets/0009067.wav
8610,train - diesel train interior leaves station,,29,http://bbcsfx.acropolis.org.uk/assets/0009068.wav
8611,train - train arrives at station,,39,http://bbcsfx.acropolis.org.uk/assets/0009069.wav
8612,"Train arrives and stops. (Exterior, with birdsong)",,308,http://bbcsfx.acropolis.org.uk/assets/07013038.wav
8613,Train arrives and stops. (Interior),,58,http://bbcsfx.acropolis.org.uk/assets/07013042.wav
8614,"Train arrives in station, tickover. (Extterior)",,302,http://bbcsfx.acropolis.org.uk/assets/07013044.wav
8615,Train corridor door opened & closed.,,13,http://bbcsfx.acropolis.org.uk/assets/07033168.wav
8616,Train corridor door opened & closed.,,13,http://bbcsfx.acropolis.org.uk/assets/07033167.wav
8617,Train crash. (Specially created effect),,11,http://bbcsfx.acropolis.org.uk/assets/07005050.wav
8618,Train emerges from under bridge.,,36,http://bbcsfx.acropolis.org.uk/assets/07032113.wav
8619,Train goes under bridge.,,29,http://bbcsfx.acropolis.org.uk/assets/07032114.wav
8620,Train interior,,29,http://bbcsfx.acropolis.org.uk/assets/00008117.wav
8621,Train slows down and stops in station. (Interior),,302,http://bbcsfx.acropolis.org.uk/assets/07013045.wav
